id,chapter,text,main_person,related_persons,strategy_type,strategy_method,event,keywords,summary
S219,第五十回,孔明曰：“曹操兵败，必走华容道。吾令关云长引一千军，往华容道埋伏，只等曹操败军至，便可截杀。” 玄德曰：“吾弟云长，义气深重，若曹操果走华容道，只恐他放了曹操。” 孔明曰：“亮夜观乾象，曹操未合身亡。留这人情，教云长做了，亦是美事。” 玄德曰：“先生神算，世所罕及！” 遂令关云长引军往华容道埋伏。,诸葛亮,关羽、刘备、曹操、张飞、赵云、周瑜、鲁肃,政治合法性,智算华容道，算定曹操必走华容道，安排关羽埋伏，既放走曹操以维持三足鼎立的平衡，又成全关羽的忠义,诸葛亮智算华容道,智算华容道、关羽义释曹操、三足鼎立、成全忠义、政治合法性,诸葛亮在赤壁之战曹操大败后，以神算之能，算定曹操兵败后必走华容道，于是安排关羽率领一千军前往华容道埋伏，截杀曹操。面对刘备对关羽会放走曹操的担忧，诸葛亮表示自己夜观乾象，曹操还不到身亡的时候，故意留下这个人情，让关羽去做，成全关羽的忠义之名。诸葛亮的这一谋划，既放走了曹操，避免了北方的大乱，维持了三足鼎立的政治平衡，为刘备的发展争取了充足的时间与空间，又成全了关羽的忠义，彻底巩固了自身在刘备军中的核心军师地位，也赢得了千古流传的神算美名。
S220,第五十回,操曰：“今赤壁兵败，吾军损失惨重，当速回南郡，收拾残部，再图后计。” 遂令曹仁、曹洪守南郡，夏侯惇守襄阳，张辽守合淝，自引残部，星夜往许昌进发。回到许昌后，操令荀彧、程昱，安抚百姓，整顿兵马，积蓄粮草，准备再次南征。,曹操,曹仁、曹洪、夏侯惇、张辽、荀彧、程昱、刘备、孙权、周瑜、诸葛亮,权力控制,赤壁兵败后，收拾残部，安排大将镇守各处隘口，返回许昌整顿兵马，稳定北方局势,曹操赤壁兵败逃回许昌，稳定北方局势,赤壁兵败、收拾残部、稳定北方局势、权力控制、南征,曹操在赤壁之战中遭遇了生平最惨重的失败，八十万大军几乎全军覆没，他率领残部从华容道逃脱后，迅速做出了部署，安排曹仁、曹洪镇守南郡，夏侯惇镇守襄阳，张辽镇守合淝，牢牢守住了荆州与淮南的各处隘口，阻止了孙刘联军的乘胜追击，然后自己率领残部，星夜返回了许昌。回到许昌后，曹操下令荀彧、程昱安抚百姓，整顿兵马，积蓄粮草，准备再次南征，迅速稳定了北方的局势，巩固了自身的统治地位，为后续的三国鼎立局面奠定了基础。
S221,第五十一回,孔明曰：“不须主公忧虑。尽着周瑜去厮杀，早晚教主公在南郡城中高坐。”…… 孔明遂令赵云，引军先取南郡，又令张飞取襄阳，令关羽取荆州，三路军马，一齐进发。,诸葛亮,刘备、赵云、张飞、关羽、周瑜、曹仁,权力控制,趁曹仁与周瑜交战两败俱伤之际，分兵三路智取南郡、荆州、襄阳，为刘备夺取荆州核心根据地,诸葛亮一气周瑜，智取荆州三郡,智取荆州、南郡、襄阳、根据地、权力控制,诸葛亮趁曹仁与周瑜在南郡交战、两败俱伤之际，巧妙安排赵云、张飞、关羽分兵三路，不费吹灰之力智取了南郡、荆州、襄阳三郡，为刘备夺取了荆州核心根据地，彻底打破了周瑜夺取荆州的计划，也为刘备后续的发展奠定了坚实的基础。
S222,第五十一回,玄德曰：“计将安出？” 孔明曰：“如此如此。” 玄德大喜，只教整点军马，准备听候调遣。…… 玄德入南郡城，安民已毕，大赏三军。,刘备,诸葛亮、赵云、张飞、关羽、周瑜、曹仁,政治合法性,采纳诸葛亮的计策，以汉室宗亲的身份，名正言顺地接收荆州三郡，安抚百姓，巩固统治,刘备接收荆州三郡，建立根据地,汉室宗亲、荆州根据地、安抚百姓、政治合法性,刘备采纳诸葛亮的计策，在周瑜与曹仁两败俱伤之际，坐收渔利，夺取了荆州三郡，并且以汉室宗亲的身份，名正言顺地接收了荆州的统治权，安抚了荆州的百姓，大赏三军，彻底巩固了自身在荆州的统治，建立了兴复汉室的核心根据地，获得了荆州地区的政治合法性。
S223,第五十一回,操曰：“南郡重地，非曹仁不可守。” 遂令曹仁为征南将军，镇守南郡，又授以锦囊妙计，曰：“若东吴兵至，可开此囊，自有破敌之策。”,曹操,曹仁、周瑜、孙权、刘备、诸葛亮,权力控制,任命曹仁为征南将军镇守南郡，授予锦囊妙计，提前部署应对东吴进攻的策略，守住荆州核心隘口,曹操安排曹仁镇守南郡，应对东吴进攻,镇守南郡、锦囊妙计、荆州隘口、权力控制,曹操在赤壁兵败后，为了守住荆州的核心隘口南郡，任命曹仁为征南将军镇守南郡，并且提前授予了曹仁锦囊妙计，部署了应对东吴进攻的策略，试图牢牢守住南郡，阻止东吴与刘备的势力扩张，巩固自身在荆州的残余统治。
S224,第五十二回,孔明曰：“子敬乃高明之士，何故亦出此言？常言道：‘物归原主，人归旧主。’荆州本是刘景升之地，景升虽亡，其子刘琦尚在。今吾主以叔辅侄，名正言顺，有何不可？” 肃曰：“若公子刘琦不在了，便如何？” 孔明曰：“公子在一日，守一日；若不在了，别有商议。”,诸葛亮,鲁肃、刘备、刘琦、孙权、周瑜,联盟外交,以刘琦尚在、刘备以叔辅侄为名，智辞鲁肃讨还荆州的要求，名正言顺地守住荆州，同时维护孙刘联盟的表面和平,诸葛亮智辞鲁肃，守住荆州,智辞鲁肃、荆州、刘琦、孙刘联盟、联盟外交,诸葛亮面对鲁肃奉孙权、周瑜之命前来讨还荆州的要求，以荆州原是刘表之地、刘表之子刘琦尚在、刘备以叔辅侄名正言顺为由，巧妙地驳回了鲁肃的要求，同时承诺若刘琦不在了再另行商议，既名正言顺地守住了荆州，又维护了孙刘联盟的表面和平，避免了联盟的破裂，为刘备巩固荆州根据地争取了充足的时间。
S225,第五十二回,玄德曰：“先生之言是也。” 遂令刘琦出见鲁肃，肃见刘琦病体缠身，只得应允，回报周瑜。,刘备,诸葛亮、刘琦、鲁肃、孙权、周瑜,政治合法性,以刘表之子刘琦为名义，名正言顺地占据荆州，以汉室宗亲的身份，巩固自身在荆州的统治合法性,刘备以刘琦为名义，守住荆州,刘琦、荆州、汉室宗亲、政治合法性、统治,刘备采纳诸葛亮的计策，以刘表之子刘琦为名义，名正言顺地占据了荆州，以汉室宗亲的身份，以叔辅侄的名义，彻底巩固了自身在荆州的统治合法性，让东吴讨还荆州的要求失去了道义上的支撑，为自身在荆州的发展争取了充足的时间与空间。
S226,第五十二回,权曰：“荆州本是吾东吴之地，今被刘备、诸葛亮用计取去，如之奈何？” 肃曰：“某愿亲往荆州，说刘备、诸葛亮，将荆州还与东吴。” 权大喜，遂令鲁肃为使，前往荆州。,孙权,鲁肃、周瑜、刘备、诸葛亮、刘琦,联盟外交,派遣鲁肃为使者，前往荆州向刘备、诸葛亮讨还荆州，试图以和平的方式，维护江东的利益，夺回荆州的控制权,孙权派遣鲁肃前往荆州讨还荆州,讨还荆州、鲁肃、江东利益、联盟外交、荆州控制权,孙权在得知荆州被刘备、诸葛亮用计夺取后，为了维护江东的利益，夺回荆州的控制权，派遣与刘备、诸葛亮有旧交的鲁肃为使者，前往荆州，试图以和平的方式，劝说刘备、诸葛亮将荆州还与东吴，避免孙刘联盟的破裂，同时维护江东的核心利益。
S227,第五十三回,玄德亲往黄忠家相请，黄忠出降。玄德待以上宾之礼，黄忠拜谢曰：“蒙主公不杀之恩，愿效犬马之劳。” 玄德大喜，遂令黄忠为前部先锋，魏延为副将，调练本部人马。,刘备,黄忠、魏延、关羽、诸葛亮、长沙太守韩玄,人才任用,亲往黄忠家相请，礼贤下士，接纳黄忠、魏延归降，扩充自身的核心武将班底，增强军事实力,刘备礼贤下士，收服黄忠、魏延,礼贤下士、收服黄忠、魏延、武将班底、人才任用,刘备在关羽夺取长沙后，为了收服长沙的名将黄忠，亲自前往黄忠的家中相请，待以上宾之礼，以礼贤下士的姿态，彻底打动了黄忠，令黄忠真心归降，同时也接纳了魏延的归降，扩充了自身的核心武将班底，极大地增强了自身的军事实力，为后续的发展增添了两员得力的猛将。
S228,第五十三回,权曰：“今曹操兵败赤壁，合淝空虚，吾当亲率大军，攻打合淝，夺取淮南重镇，以扩大江东的地盘。” 遂令周瑜留守柴桑，自引大军十万，往合淝进发。,孙权,周瑜、鲁肃、张辽、李典、乐进、曹操,权力控制,亲率十万大军攻打合淝，试图夺取淮南重镇，扩大江东的地盘，增强自身的军事实力与政治影响力,孙权亲率大军攻打合淝,攻打合淝、淮南重镇、扩大江东地盘、权力控制,孙权在赤壁之战曹操兵败后，趁合淝守备空虚的时机，亲自率领十万大军，前往合淝，试图夺取淮南重镇合淝，扩大江东的地盘，增强自身的军事实力与政治影响力，同时也为江东建立了抵御曹操的前沿屏障。
S229,第五十三回,操曰：“合淝乃淮南重镇，非张辽不可守。” 遂令张辽为荡寇将军，镇守合淝，李典、乐进为副将，又授以锦囊妙计，曰：“若孙权兵至，可开此囊，自有破敌之策。”,曹操,张辽、李典、乐进、孙权、周瑜、刘备、诸葛亮,权力控制,任命张辽为荡寇将军镇守合淝，李典、乐进为副将，授予锦囊妙计，提前部署应对孙权进攻的策略，守住淮南重镇,曹操安排张辽镇守合淝，应对孙权进攻,镇守合淝、张辽、锦囊妙计、淮南重镇、权力控制,曹操在赤壁兵败后，为了守住淮南重镇合淝，阻止孙权的势力向北扩张，任命张辽为荡寇将军镇守合淝，李典、乐进为副将，并且提前授予了锦囊妙计，部署了应对孙权进攻的策略，试图牢牢守住合淝，巩固自身在淮南的统治，为后续的南征江东保留前沿阵地。
S230,第五十四回,孔明曰：“主公此去江东，必遇凶险。吾有三个锦囊妙计，藏于锦囊中，主公可依次开看，自有破敌之策，可保主公万无一失。” 遂将三个锦囊，付与赵云，令其保主公前往江东。,诸葛亮,刘备、赵云、周瑜、孙权、吴国太、乔国老,联盟外交,授予刘备三个锦囊妙计，提前部署应对周瑜美人计的策略，确保刘备的安全，同时促成刘备与孙夫人的联姻，巩固孙刘联盟,诸葛亮授锦囊妙计，应对周瑜美人计,锦囊妙计、美人计、孙刘联盟、刘备招亲、联盟外交,诸葛亮在得知周瑜设下美人计，欲将刘备骗到江东软禁，以换取荆州的阴谋后，提前为刘备准备了三个锦囊妙计，付与赵云，令其保刘备前往江东，并且嘱咐刘备依次开看，自有破敌之策。这三个锦囊妙计，不仅确保了刘备在江东的万无一失，还成功促成了刘备与孙夫人的联姻，彻底粉碎了周瑜的阴谋，同时也进一步巩固了孙刘联盟，为刘备的发展争取了充足的时间与空间。
S231,第五十四回,玄德曰：“周瑜设此计，欲害吾命，吾安可往？” 孔明曰：“主公放心，吾有锦囊妙计，可保主公万无一失，又可成就主公与孙夫人的姻缘，巩固孙刘联盟，保住荆州。” 玄德大喜，遂令赵云为护卫，前往江东。,刘备,诸葛亮、赵云、周瑜、孙权、吴国太、乔国老、孙夫人,联盟外交,采纳诸葛亮的锦囊妙计，前往江东与孙夫人联姻，以政治联姻的方式，巩固孙刘联盟，同时保住荆州的控制权,刘备入江东招亲，与孙夫人联姻,政治联姻、孙夫人、孙刘联盟、保住荆州、联盟外交,刘备在得知周瑜的美人计阴谋后，在诸葛亮的劝说与锦囊妙计的保障下，决定前往江东，与孙权的妹妹孙夫人联姻，以政治联姻的方式，进一步巩固孙刘联盟，同时也彻底粉碎了周瑜以刘备为人质换取荆州的阴谋，名正言顺地保住了荆州的控制权，为自身的发展争取了充足的时间与空间。
S232,第五十四回,权曰：“公瑾此计甚妙。若能将刘备骗到江东，软禁起来，以刘备为人质，换取荆州，荆州必可失而复得。” 遂令吕范为媒，前往荆州说亲。,孙权,周瑜、吕范、刘备、诸葛亮、孙夫人、吴国太,联盟外交,采纳周瑜的计策，设下美人计，以妹妹孙夫人为诱饵，派吕范为媒前往荆州说亲，试图将刘备骗到江东软禁，以刘备为人质换取荆州,孙权设美人计，骗刘备入江东,美人计、孙夫人、换取荆州、软禁刘备、联盟外交,孙权在多次讨还荆州无果后，采纳了周瑜的计策，设下了美人计，以自己的妹妹孙夫人为诱饵，派遣吕范为媒前往荆州说亲，试图将刘备骗到江东软禁起来，以刘备为人质，向诸葛亮、关羽等人换取荆州，试图以和平的方式，不费一兵一卒，夺回荆州的控制权，维护江东的核心利益。
